Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Manhattan Valley,40.797307041702865,-73.96428617740655,Aangan,40.79920639551372,-73.96848764882282,Indian Restaurant
Manhattan Valley,40.797307041702865,-73.96428617740655,Koko Wings,40.80112343072583,-73.96741442640442,Wings Joint
Manhattan Valley,40.797307041702865,-73.96428617740655,Szechuan Garden,40.80042325069722,-73.96780739712604,Szechuan Restaurant
Manhattan Valley,40.797307041702865,-73.96428617740655,Malaysia Grill,40.7994,-73.96766,Malay Restaurant
Manhattan Valley,40.797307041702865,-73.96428617740655,Greenmarket,40.79421015789003,-73.96846799808337,Farmers Market
Manhattan Valley,40.797307041702865,-73.96428617740655,Suma Sushi,40.801334215512334,-73.96506123635918,Sushi Restaurant
Manhattan Valley,40.797307041702865,-73.96428617740655,Flor De Mayo,40.79781835926693,-73.96980449551504,Peruvian Restaurant
Manhattan Valley,40.797307041702865,-73.96428617740655,Cafe du Soleil,40.800010128233424,-73.968094337515,French Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Alma Mater Statue,40.80772569502726,-73.96225166494271,Outdoor Sculpture
Morningside Heights,40.807999738165826,-73.96389627905332,Book Culture,40.80662936114509,-73.96493964169838,Bookstore
Morningside Heights,40.807999738165826,-73.96389627905332,Columbia Greenmarket,40.807194984372074,-73.96433545649353,Farmers Market
Morningside Heights,40.807999738165826,-73.96389627905332,Shake Shack,40.8079332191406,-73.96401291782416,Burger Joint
Morningside Heights,40.807999738165826,-73.96389627905332,Arts and Crafts Beer Parlor,40.80668909474611,-73.96109446857793,Pub
Morningside Heights,40.807999738165826,-73.96389627905332,sweetgreen,40.8072844,-73.9647533,Salad Place
Morningside Heights,40.807999738165826,-73.96389627905332,Dos Toros Taqueria,40.806545,-73.965269,Mexican Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Nous Espresso Bar -  Graduate Student Center,40.807532679241426,-73.96087936080511,Café
Morningside Heights,40.807999738165826,-73.96389627905332,Riverside Park @ 115th St.,40.80664047899827,-73.96651381236042,Park
Morningside Heights,40.807999738165826,-73.96389627905332,Community Food & Juice,40.805822748265,-73.96548276458269,American Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Book Culture,40.805104240680436,-73.96497962203306,Bookstore
Morningside Heights,40.807999738165826,-73.96389627905332,Joe Coffee Company,40.810042435503476,-73.96202015828379,Coffee Shop
Morningside Heights,40.807999738165826,-73.96389627905332,Milano Market,40.805847954124296,-73.96542446431012,Sandwich Place
Morningside Heights,40.807999738165826,-73.96389627905332,Dig Inn,40.8055612,-73.9653484,American Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Symposium,40.8056095347288,-73.9642415941854,Greek Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Bank Street Bookstore,40.80542206898943,-73.96591263261523,Bookstore
Morningside Heights,40.807999738165826,-73.96389627905332,Pret A Manger,40.80772646889338,-73.96413712973177,Sandwich Place
Morningside Heights,40.807999738165826,-73.96389627905332,Riverside Park,40.806809433439135,-73.96865129470825,Park
Morningside Heights,40.807999738165826,-73.96389627905332,Hex & Company,40.80526579539952,-73.96620274574032,Coffee Shop
Morningside Heights,40.807999738165826,-73.96389627905332,Häagen-Dazs,40.80629288415964,-73.96513742981416,Ice Cream Shop
Morningside Heights,40.807999738165826,-73.96389627905332,Friedman's,40.808331518245794,-73.95994259206438,American Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Shaking Crab,40.80514466090976,-73.96603682623764,Seafood Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Math Lawn,40.80882806650421,-73.96153739632946,Park
Morningside Heights,40.807999738165826,-73.96389627905332,Jan's Express,40.81039029230897,-73.96162055804018,Food Truck
Morningside Heights,40.807999738165826,-73.96389627905332,Morningside Park,40.806144282339694,-73.95879685878754,Park
Morningside Heights,40.807999738165826,-73.96389627905332,Riverside Park 119th Street Tennis Courts,40.81135834077416,-73.96574779783305,Tennis Court
Morningside Heights,40.807999738165826,-73.96389627905332,Samad's Gourmet,40.805138975346054,-73.96602347805818,Deli / Bodega
Morningside Heights,40.807999738165826,-73.96389627905332,The Hungarian Pastry Shop,40.803561933892944,-73.96347501357707,Coffee Shop
Morningside Heights,40.807999738165826,-73.96389627905332,Mel's Burger Bar,40.80454679733712,-73.96632597507246,Burger Joint
Morningside Heights,40.807999738165826,-73.96389627905332,Hartley Pharmacy,40.809271543815115,-73.95923134773798,Pharmacy
Morningside Heights,40.807999738165826,-73.96389627905332,Westside Market,40.8042546041038,-73.96659969137721,Grocery Store
Morningside Heights,40.807999738165826,-73.96389627905332,Pinkberry,40.805315,-73.966196,Frozen Yogurt Shop
Morningside Heights,40.807999738165826,-73.96389627905332,Koronet Pizza,40.80450924137849,-73.9664393672695,Pizza Place
Morningside Heights,40.807999738165826,-73.96389627905332,Flat Top,40.81009651809897,-73.95864416497653,New American Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Elysian Fields Cafe,40.808862,-73.959361,Mediterranean Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,SubsConscious,40.80913324660189,-73.9593534737463,Deli / Bodega
Morningside Heights,40.807999738165826,-73.96389627905332,Massawa,40.80990900759862,-73.95880629802144,Ethiopian Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Dunkin’,40.808957,-73.959215,Donut Shop
Morningside Heights,40.807999738165826,-73.96389627905332,Grace Dodge Cafe,40.81021974726761,-73.95944117402486,College Cafeteria
Morningside Heights,40.807999738165826,-73.96389627905332,Ajanta Indian Restaurant,40.80990543935106,-73.95882387776453,Indian Restaurant
Morningside Heights,40.807999738165826,-73.96389627905332,Apple Tree Supermarket,40.80951618641807,-73.95909259548225,Supermarket
Gramercy,40.737209832715,-73.98137594833541,Malt & Mold,40.736677,-73.981472,Gourmet Shop
Gramercy,40.737209832715,-73.98137594833541,Craft + Carry,40.738359625993866,-73.98359951193653,Beer Bar
Gramercy,40.737209832715,-73.98137594833541,Reflections Center for Conscious Living & Yoga,40.73905027871491,-73.98148705717242,Yoga Studio
Gramercy,40.737209832715,-73.98137594833541,Citizens of Gramercy,40.73663660003647,-73.98176174141058,Coffee Shop
Gramercy,40.737209832715,-73.98137594833541,Massage Envy - Gramercy NYC,40.737403,-73.9802453,Spa
Gramercy,40.737209832715,-73.98137594833541,Tacos Morelos,40.73738121395685,-73.98275328147528,Food Truck
Gramercy,40.737209832715,-73.98137594833541,Augustus Saint-Gaudens Playground,40.735650061995706,-73.98229246065985,Playground
Gramercy,40.737209832715,-73.98137594833541,Think Coffee,40.738156312933405,-73.98374210961263,Coffee Shop
Gramercy,40.737209832715,-73.98137594833541,New York Comedy Club,40.73879331265986,-73.98086043088395,Comedy Club
Gramercy,40.737209832715,-73.98137594833541,Posto,40.7347365279656,-73.98304938438655,Pizza Place
Gramercy,40.737209832715,-73.98137594833541,Frank's Trattoria,40.7360311287152,-73.97915989751004,Pizza Place
